x	y	landarea	country	npp	potveg	popdens2000	popdens2010	popdens2020	popdens2030	popdens2040	popdens2050	popdens2060	popdens2070	popdens2080	popdens2090	popdens2100	spopdens2000	spopdens2010	spopdens2020	spopdens2030	spopdens2040	spopdens2050	spopdens2060	spopdens2070	spopdens2080	spopdens2090	spopdens2100	sagrsuit	agrsuit	priceindex	biomass	forest	r	gdp2000	gdp2010	gdp2020	gdp2030	gdp2040	gdp2050	gdp2060	gdp2070	gdp2080	gdp2090	gdp2100	builtup2010	builtup2020	builtup2030	builtup2040	builtup2050	builtup2060	builtup2070	builtup2080	crop2010	crop2020	crop2030	crop2040	crop2050	crop2060	crop2070	crop2080	protect	used	fraclongprod	corruption	slashburn	iiasa_region	biomassbl	decherb	decwood	decsoc	caboveha	cbelowha	cdeadha	clitterha	socha	polesreg	ftimber	maie	main	managedshare	managedflag	harvestcosts	simuid	crop2000	builtup2000	countryregmix	road	forloss	globiom_reserved	speciestype	countryregmix_old	afformax
30.25	48.75	2038	224	0.214515176	4	44	39	33	27	22	18	16	14	13	12	12	4.96	4.51	3.97	3.43	2.98	2.62	2.44	2.26	2.17	2.08	2.08	10	0.597388613	0.704519119	76.22923147	0.073172037	0.14	0.3736811	0.4706007	0.6191744	0.8951852	1.466289	2.318332	3.078192	3.674076	4.070571	4.425858	4.802108	0.04635375	0.04501769	0.04365607	0.04251565	0.04159175	0.04111819	0.04063759	0.04039726	0.516098	0.5157145	0.5159755	0.5158477	0.5152159	0.514707	0.5165405	0.5187251	0	1	0.44939271	0.64166667	0.1	5	31.6656	0.274280069	0.149612075	0.002742801	57.96981697	15.832788	11.355931	13.956333	164.737513	10	4	1.4397149520000001	1.031259806	0.99947399999999997	1	107.998	59462	0.516098022	0.0463537015	29	0.26054955800000001	1.13e-005	0.092773915999999998	7	32	0.008055603
30.75	49.75	1997	224	0.197419854	9	31	28	23	19	15	13	11	10	9	9	8	3.79	3.52	3.07	2.71	2.35	2.17	1.99	1.9	1.81	1.81	1.72	8.444277568	0.413570976	0.704519119	79.96813895	0.131951831	0.14	0.2659151	0.3348515	0.4406484	0.6371682	1.044143	1.651384	2.1924	2.616721	2.899056	3.150414	3.419389	0.00032605	0.000311926	0.000300317	0.000288372	0.000282201	0.000275831	0.000272482	0.000269007	0.005895591	0.005887882	0.005889045	0.005886488	0.005873851	0.005863716	0.005871895	0.005881642	0	1	0.44939271	0.64166667	0.1	5	28.9275	0.295626401	0.160466509	0.002956264	52.95726408	14.463754	10.374003	13.128351	156.255807	10	4	1.4286208140000001	1.023309915	0.99703900000000001	1	108.3235	58023	0.00589558994	0.000326050009	29	0.26589884800000002	4.6100000000000002e-005	0.71977418100000001	3	32	0.008055603
30.75	49.25	2018	224	0.19723682	4	34	30	26	21	17	14	12	11	10	9	9	4.06	3.7	3.34	2.89	2.53	2.26	2.08	1.99	1.9	1.81	1.81	10	0.597388613	0.704519119	74.05475688	0.138459295	0.14	0.2892385	0.364258	0.4792325	0.6927462	1.134786	1.79448	2.382298	2.84367	3.150162	3.422585	3.713884	0.02722112	0.02609695	0.02455414	0.02319372	0.02210221	0.0213489	0.02096311	0.02057692	0.4823926	0.4820525	0.4823213	0.4822081	0.4816483	0.4811975	0.4830836	0.4853306	0	1	0.44939271	0.64166667	0.1	5	29.4692	0.279842739	0.152469875	0.002798427	53.94889369	14.734589	10.568257	13.041591	159.903524	10	4	1.4135275	1.0124980640000001	0.99482400000000004	1	109.5595	58743	0.482392997	0.0272211004	29	0.21308226	4.8399999999999997e-005	0.26553923800000001	7	32	0.008055603
31.25	51.75	1914	224	0.195735946	8	17	15	12	10	8	7	6	5	5	4	4	2.53	2.35	2.08	1.9	1.72	1.63	1.54	1.45	1.45	1.36	1.36	10	0.628023973	0.704519119	68.19942285	0.424529088	0.14	0.1431968	0.1803716	0.2373635	0.3430972	0.5620649	0.8890744	1.180727	1.409226	1.559462	1.696324	1.843137	0.000248131	0.000242392	0.000238534	0.000234651	0.0002327	0.000230743	0.000228779	0.000228779	0.003308776	0.003306516	0.003309245	0.00330849	0.003304758	0.003301751	0.003320864	0.003343638	0	1	0.44939271	0.64166667	0.1	5	28.7556	0.303289669	0.164280972	0.003032897	52.64262811	14.37782	10.312367	13.033745	156.066523	10	4	1.4108613809999999	1.01059009	0.99620799999999998	1	105.4157	55144	0.00330878003	0.000248130993	29	0.318704284	0.00042666200000000002	0.52747653800000005	5	32	0
31.25	51.25	1935	224	0.20375281	8	18	16	13	11	9	7	6	5	5	5	4	2.62	2.44	2.17	1.99	1.81	1.63	1.54	1.45	1.45	1.45	1.36	10	0.672052911	0.704519119	50.88607887	0.237915076	0.14	0.1512522	0.1905518	0.2508523	0.3628075	0.5943718	0.9397123	1.248292	1.488854	1.64746	1.790264	1.942854	0.02153944	0.02100692	0.02064056	0.02027286	0.0199007	0.01971225	0.01952172	0.01952172	0.414216	0.4139286	0.4142565	0.4141606	0.413686	0.4133037	0.4156025	0.4183377	0	1	0.44939271	0.64166667	0.1	5	30.6857	0.297891867	0.161599163	0.002978919	56.17592704	15.342839	11.004519	13.338255	164.355426	10	4	1.4099690030000001	1.009954099	0.99370899999999995	1	105.8237	55864	0.414216012	0.0215393994	29	0.195348837	0.000331811	0.34786891199999997	5	32	0
29.75	47.75	2078	224	0.198957334	4	22	19	16	13	11	9	8	7	6	6	6	2.98	2.71	2.44	2.17	1.99	1.81	1.72	1.63	1.54	1.54	1.54	9.6851125	0.48250625	0.704519119	60.12354171	0.07240074	0.14	0.1840659	0.2317995	0.3050242	0.4409617	0.7222705	1.141554	1.515152	1.807351	2.001823	2.176929	2.360743	0.08890601	0.08824744	0.08758845	0.08715507	0.0867154	0.08649777	0.08627779	0.08605496	0.5278109	0.5270078	0.5272263	0.5269588	0.5256368	0.524575	0.5261198	0.5279616	0	1	0.44939271	0.64166667	0.1	5	28.9336	0.246666704	0.135182445	0.002466667	52.96845722	14.466811	10.376195	13.234733	155.430541	10	4	1.405529144	1.0067741429999999	0.98822200000000004	1	110.2905	60901	0.527810991	0.0889059976	29	0.37487969199999999	1.6900000000000001e-005	0.23335413599999999	3	32	0
31.25	49.75	1839	224	0.205070651	5	16	14	12	9	8	6	5	5	4	4	4	2.44	2.26	2.08	1.81	1.72	1.54	1.45	1.45	1.36	1.36	1.36	2.161518271	0.064528793	0.704519119	76.15176847	0.27301759	0.14	0.1346212	0.1695439	0.2230424	0.3225011	0.5281026	0.8351029	1.108938	1.324365	1.467692	1.594757	1.731654	0.00016985	0.000164139	0.000155296	0.000152292	0.00014634	0.000143411	0.000143411	0.000140456	0.004206668	0.00419846	0.004200613	0.004197889	0.004184426	0.004173644	0.004188678	0.004206403	0	1	0.44939271	0.64166667	0.1	5	30.2077	0.287915483	0.156581869	0.002879155	55.30098743	15.103874	10.833124	13.490856	160.400272	10	4	1.38688835	0.99341832699999999	0.99848400000000004	1	110.5628	58024	0.00420666998	0.000169849998	29	0.22838499200000001	0.00028200700000000003	0.41472674599999998	5	32	0.008055603
34.25	51.75	1914	224	0.192148491	4	15	14	13	10	9	7	7	6	5	5	5	2.35	2.26	2.17	1.9	1.81	1.63	1.63	1.54	1.45	1.45	1.45	10	0.597388613	0.704519119	58.47732882	0.074453352	0.14	0.2652273	0.3392603	0.4779396	0.6760126	0.9881978	1.349137	1.689821	1.968179	2.162587	2.340573	2.532882	0.000110099	0.000106215	0.0000940	0.0000899	0.0000812	0.0000812	0.0000768	0.0000721	0.004961385	0.004954411	0.004956523	0.004954202	0.004942731	0.00493351	0.004948405	0.004966158	0	1	0.44939271	0.64166667	0.1	5	28.4907	0.302357631	0.163819654	0.003023576	52.15764764	14.245361	10.217363	12.816668	156.293967	10	4	1.3824484909999999	0.99023837000000003	0.99124100000000004	1	107.4838	55150	0.0049613798	0.000110098998	29	0.20741901800000001	5.49e-005	0.58149113699999999	5	32	0
33.75	51.75	1914	224	0.193283298	8	21	19	16	13	10	8	7	7	6	6	5	2.89	2.71	2.44	2.17	1.9	1.72	1.63	1.63	1.54	1.54	1.45	5.549344349	0.252741353	0.704519119	50.2544563	0.364864977	0.14	0.1784752	0.2247769	0.2957843	0.427577	0.7005288	1.107208	1.470045	1.755791	1.946168	2.116033	2.294918	0.000165232	0.000156924	0.000148271	0.000139574	0.000133685	0.000130676	0.000130676	0.000127609	0.003292427	0.00328824	0.003291265	0.00328987	0.003282975	0.003277433	0.003298659	0.003323964	0	1	0.44939271	0.64166667	0.1	5	28.6099	0.304600921	0.164928713	0.003046009	52.37588638	14.304967	10.260114	12.880587	156.455422	10	4	1.378449314	0.98737640999999998	0.99863000000000002	1	106.9319	55149	0.00329242996	0.000165231002	29	0.25496342700000002	0.00062320300000000002	0.46120959299999997	3	32	0
32.75	50.75	1956	224	0.205656358	9	41	38	37	35	33	30	29	27	26	26	26	4.69	4.42	4.33	4.15	3.97	3.7	3.61	3.43	3.34	3.34	3.34	10	0.597388613	0.704519119	72.17662389	0.119067859	0.14	0.4803233	0.6260456	0.9201882	1.521552	2.79374	4.72242	6.606446	8.196705	9.33037	10	10	0.000104084	0.0000999	0.0000912	0.0000821	0.0000678	0.0000626	0.0000515	0.0000455	0.005387489	0.005383175	0.005385568	0.005384131	0.005377029	0.005371311	0.005388135	0.005408189	0	1	0.44939271	0.64166667	0.1	5	30.4753	0.291588851	0.158437977	0.002915889	55.79070706	15.237627	10.929057	13.497255	161.860477	10	4	1.3766755740000001	0.98610442700000001	1	1	107.593	56587	0.00538749015	0.000104084	29	0.244376278	3.0000000000000001e-005	0.79935720799999999	7	32	0
32.75	51.25	1935	224	0.196321653	8	61	58	56	53	50	46	43	41	40	39	39	6.49	6.22	6.04	5.77	5.5	5.14	4.87	4.69	4.6	4.51	4.51	7.333512671	0.351861815	0.704519119	74.17755149	0.111343382	0.14	0.7162111	0.9333774	1.3718	2.268018	4.164371	7.039159	9.844765	10	10	10	10	0.01473451	0.01409405	0.0131615	0.01219067	0.01079116	0.009650835	0.008839261	0.008440822	0.4581329	0.4577757	0.4580826	0.4579636	0.4573754	0.4569022	0.4590554	0.4616197	0	1	0.44939271	0.64166667	0.1	5	28.6785	0.290899047	0.158090178	0.00290899	52.50146629	14.339265	10.284715	13.085527	155.239841	10	4	1.3744611529999999	0.98451444899999996	0.99968400000000002	1	106.7315	55867	0.458133012	0.0147345001	29	0.285271318	2.8099999999999999e-005	0.43052372500000002	7	32	0
32.75	50.25	1976	224	0.207889366	4	17	15	13	10	8	7	6	5	5	5	4	2.53	2.35	2.17	1.9	1.72	1.63	1.54	1.45	1.45	1.45	1.36	10	0.597388613	0.704519119	71.06656577	0.155998934	0.14	0.1495402	0.1882434	0.247638	0.3580549	0.5865999	0.9278925	1.231039	1.469568	1.627383	1.769423	1.92088	0.0166698	0.01610432	0.0152731	0.01473735	0.01446334	0.01418219	0.01390053	0.01390053	0.5569249	0.5561117	0.5563411	0.5560705	0.5547321	0.553657	0.5552783	0.5572103	0	1	0.44939271	0.64166667	0.1	5	30.6442	0.28882505	0.15704237	0.00288825	56.10001899	15.322107	10.989649	13.629466	161.701421	10	4	1.3744611529999999	0.98451444899999996	0.99946999999999997	1	107.4355	57307	0.556924999	0.0166698005	29	0.22570850200000001	9.9900000000000002e-005	0.28707618699999998	7	32	0
32.25	51.25	1935	224	0.192697591	8	20	18	15	12	10	8	7	6	6	5	5	2.8	2.62	2.35	2.08	1.9	1.72	1.63	1.54	1.54	1.45	1.45	7.333512671	0.351861815	0.704519119	62.97630112	0.14913461	0.14	0.1683557	0.2120264	0.2789102	0.4032393	0.6604131	1.044011	1.385959	1.654052	1.832455	1.992065	2.163044	0.0101544	0.008821908	0.007450757	0.006480319	0.005424213	0.00484958	0.004233383	0.004233383	0.3957874	0.3955005	0.3958624	0.3957669	0.3952945	0.3949142	0.397449	0.4004649	0	1	0.44939271	0.64166667	0.1	5	28.892	0.292062653	0.158676663	0.002920627	52.89217666	14.445977	10.361252	12.798769	158.584753	10	4	1.3744611529999999	0.98451444899999996	0.99644900000000003	1	106.2312	55866	0.395787001	0.0101544	29	0.17002584000000001	8.1100000000000006e-005	0.45507800199999998	7	32	0
32.25	50.75	1956	224	0.192844018	8	18	16	13	11	9	7	6	6	5	5	5	2.62	2.44	2.17	1.99	1.81	1.63	1.54	1.54	1.45	1.45	1.45	5.549344349	0.252741353	0.704519119	75.43381845	0.158471814	0.14	0.1550018	0.1952415	0.2568699	0.3711908	0.6078249	0.9620258	1.277779	1.523991	1.686711	1.833848	1.992536	0.000201047	0.000193552	0.000188479	0.000183395	0.000178283	0.000175697	0.000175697	0.00017309	0.004830475	0.00482615	0.004828639	0.004827197	0.004820065	0.004814324	0.004831809	0.004852642	1	1	0.44939271	0.64166667	0.1	5	28.0966	0.294597946	0.159950983	0.002945979	51.43604338	14.048276	10.076005	12.922206	153.382762	10	4	1.3731280939999999	0.98356046200000002	0.99948700000000001	1	106.8068	56586	0.00483046984	0.000201047005	29	0.26687116599999999	7.0699999999999997e-005	0.71159634699999996	3	32	0
33.25	51.75	1914	224	0.206022425	8	20	18	15	12	10	8	7	6	6	5	5	2.8	2.62	2.35	2.08	1.9	1.72	1.63	1.54	1.54	1.45	1.45	5.549344349	0.252741353	0.704519119	54.3933157	0.38516701	0.14	0.1714612	0.2159351	0.2841308	0.4106811	0.6726171	1.063788	1.412181	1.684808	1.865288	2.028594	2.203253	0.000188074	0.000182189	0.000176133	0.000172047	0.000167946	0.000165882	0.0001638	0.0001638	0.00341641	0.003413278	0.003417037	0.003415993	0.003410828	0.003406673	0.003433	0.003464308	0	1	0.44939271	0.64166667	0.1	5	30.2902	0.306373661	0.165802024	0.003063737	55.45197797	15.145113	10.862702	13.545838	160.402029	10	4	1.3731280939999999	0.98356046200000002	0.99975400000000003	1	107.2048	55148	0.00341640995	0.000188074002	29	0.27586206899999999	0.00066817000000000005	0.44877209400000001	3	32	0
33.75	52.25	1892	224	0.193576152	5	14	13	11	9	7	6	5	4	4	4	4	2.26	2.17	1.99	1.81	1.63	1.54	1.45	1.36	1.36	1.36	1.36	7.333512671	0.351861815	0.704519119	47.65220787	0.250779643	0.14	0.1228243	0.1546799	0.2034353	0.2940394	0.4820409	0.7621084	1.012121	1.207599	1.336722	1.453056	1.575817	0.007139888	0.006134853	0.004989819	0.003658971	0.002923861	0.002156036	0.001336611	0.001336611	0.2703394	0.2699791	0.2703107	0.2701909	0.2695988	0.2691233	0.2714521	0.2742253	0	1	0.44939271	0.64166667	0.1	5	28.4372	0.310325992	0.167738851	0.00310326	52.05958161	14.218578	10.198152	12.925772	155.181645	10	4	1.369128916	0.98069850199999997	0.99214000000000002	1	105.2089	54429	0.270339012	0.00713988999	29	0.19133192399999999	0.00063451200000000005	0.346409364	3	32	0
30.75	48.75	2038	224	0.192331524	9	39	37	36	34	32	29	28	26	25	25	25	4.51	4.33	4.24	4.06	3.88	3.61	3.52	3.34	3.25	3.25	3.25	10	0.597388613	0.704519119	74.29543943	0.061490347	0.14	0.4617875	0.6019487	0.8848285	1.462889	2.685701	4.539287	6.349032	7.877866	8.967916	9.921614	10	0.03739369	0.03708527	0.03643488	0.03575467	0.03472044	0.03436204	0.03360749	0.03321039	0.5510513	0.5506112	0.5508279	0.5506812	0.5499561	0.5493722	0.5508963	0.5527139	0	1	0.44939271	0.64166667	0.1	5	28.5768	0.273703043	0.149314565	0.00273703	52.31530629	14.288421	10.248247	12.817445	156.750361	10	4	1.367355176	0.979426519	0.99819100000000005	1	107.7565	59463	0.551051021	0.0373937003	29	0.26545633000000002	9.5400000000000001e-006	0.17471973399999999	3	32	0.008055603
34.25	50.75	1956	224	0.188890496	9	23	21	17	14	11	9	8	7	7	6	6	3.07	2.89	2.53	2.26	1.99	1.81	1.72	1.63	1.63	1.54	1.54	10	0.597388613	0.704519119	67.32283474	0.102988229	0.14	0.1978804	0.2491708	0.3278392	0.473855	0.7765164	1.228075	1.631273	1.944825	2.154142	2.338655	2.53712	0.000158224	0.000146022	0.000136334	0.000126212	0.000119189	0.000115624	0.000112222	0.000112222	0.005836388	0.005826631	0.005828424	0.00582518	0.005809143	0.005796266	0.005808997	0.005824181	0	1	0.44939271	0.64166667	0.1	5	28.0513	0.292234856	0.158763372	0.002922349	51.35315666	14.025638	10.059768	12.646656	155.198496	10	4	1.365581436	0.97815453699999999	0.99970499999999995	1	107.5217	56590	0.00583638996	0.000158223003	29	0.16717791400000001	2.5999999999999998e-005	0.64404877299999996	3	32	0
25.75	48.75	2038	224	0.206717952	8	53	47	40	32	26	22	19	17	15	15	14	5.77	5.23	4.6	3.88	3.34	2.98	2.71	2.53	2.35	2.35	2.26	10	0.765882877	0.704519119	73.3221096	0.107664543	0.14	0.4439826	0.559167	0.7356656	1.063576	1.742278	2.755203	3.656821	4.36223	4.832469	5.252456	5.699813	0.03283569	0.0312475	0.0294106	0.02798204	0.02699188	0.02623433	0.02573932	0.02522753	0.6997186	0.6990118	0.6991096	0.6988749	0.6977143	0.696781	0.6974754	0.698306	0	1	0.44939271	0.64166667	0.1	5	29.9152	0.313381552	0.169226209	0.003133816	54.76542991	14.957602	10.728211	13.64055	157.462417	10	4	1.3655043170000001	1.173721845	0.99742900000000001	1	112.8161	59453	0.699719012	0.0328356996	29	0.211481845	4.8099999999999997e-005	0.192616863	7	32	0.00329218
31.25	49.25	2018	224	0.204521551	8	38	34	28	23	19	16	14	12	11	10	10	4.42	4.06	3.52	3.07	2.71	2.44	2.26	2.08	1.99	1.9	1.9	10	0.597388613	0.704519119	67.18295389	0.124029695	0.14	0.320066	0.403116	0.5304281	0.7669321	1.256778	1.986675	2.637439	3.146652	3.485795	3.787514	4.111356	0.0364846	0.03492517	0.0335151	0.03232889	0.03148423	0.03092558	0.03034158	0.03003676	0.5043268	0.5038784	0.5041385	0.5039893	0.5032519	0.5026588	0.5044851	0.5066604	0	1	0.44939271	0.64166667	0.1	5	29.9861	0.277553563	0.151296112	0.002775536	54.89513845	14.993028	10.75362	13.481353	159.230531	10	4	1.364689058	0.97751854500000002	0.99620799999999998	1	109.1242	58744	0.504326999	0.0364845991	29	0.243310208	6.7399999999999998e-005	0.039956483000000001	3	32	0.008055603
33.75	50.75	1956	224	0.195369879	9	19	16	14	11	9	7	6	6	5	5	5	2.71	2.44	2.26	1.99	1.81	1.63	1.54	1.54	1.45	1.45	1.45	9.6851125	0.48250625	0.704519119	75.73278351	0.07422796	0.14	0.1584674	0.1995674	0.2625715	0.379724	0.6222842	0.9842809	1.306854	1.55872	1.726282	1.876628	2.034181	0.000193941	0.000188697	0.000181156	0.000175823	0.000170247	0.000167393	0.000167393	0.00016453	0.006018215	0.006007893	0.00600953	0.006006097	0.005989128	0.005975505	0.005987142	0.006001023	0	1	0.44939271	0.64166667	0.1	5	29.0118	0.290251666	0.15776345	0.002902517	53.11152143	14.505885	10.404221	12.972398	157.93312	10	4	1.362915318	0.97624656300000001	0.99948400000000004	1	108.289	56589	0.0060182102	0.000193940999	29	0.24028629900000001	1.15e-005	0.67564671700000001	3	32	0
32.25	50.25	1976	224	0.207852759	9	30	27	22	18	15	12	11	9	9	8	8	3.7	3.43	2.98	2.62	2.35	2.08	1.99	1.81	1.81	1.72	1.72	9.6851125	0.48250625	0.704519119	70.70496355	0.043096915	0.14	0.2527525	0.318273	0.4186686	0.6052896	0.9919739	1.568509	2.082015	2.484318	2.753091	2.991369	3.249013	0.01229229	0.01038326	0.008716992	0.007314086	0.005833408	0.005296993	0.00415078	0.00415078	0.6050339	0.6043782	0.6045238	0.604306	0.6032297	0.6023645	0.6033939	0.6046228	0	1	0.44939271	0.64166667	0.1	5	30.3448	0.2929662	0.159131375	0.002929662	55.55191277	15.172407	10.882278	13.664148	159.694107	10	4	1.36068988	0.97465658499999996	1	1	107.0906	57306	0.605033994	0.0122923004	29	0.26670040499999997	6.6800000000000004e-006	0.35186921100000002	3	32	0
31.75	50.25	1972	224	0.203167103	9	31	27	23	19	15	13	11	10	9	8	8	3.79	3.43	3.07	2.71	2.35	2.17	1.99	1.9	1.81	1.72	1.72	10	0.597388613	0.704519119	71.81617841	0.076254535	0.14	0.2612247	0.3290217	0.4329211	0.6261344	1.025887	1.62156	2.153182	2.569217	2.846084	3.092963	3.356785	0.02174709	0.02056469	0.01935782	0.01814984	0.01755117	0.01695499	0.01665183	0.01635009	0.5698204	0.5693561	0.5695542	0.5693996	0.5686349	0.5680194	0.5694128	0.5710742	0	1	0.44939271	0.64166667	0.1	5	29.8077	0.299298551	0.162300381	0.002992986	54.56864572	14.903856	10.689662	13.410957	158.819984	10	4	1.3589161400000001	0.97338460199999999	0.99887700000000001	1	106.5061	57305	0.569819987	0.0217470992	29	0.24239350900000001	1.1800000000000001e-005	0.35392506099999999	3	32	0
35.25	50.75	1956	224	0.180983452	9	17	15	13	10	8	7	6	5	5	4	4	2.53	2.35	2.17	1.9	1.72	1.63	1.54	1.45	1.45	1.36	1.36	10	0.597388613	0.704519119	63.59089789	0.224830725	0.14	0.1463716	0.1842826	0.242466	0.3503914	0.5740867	0.9073998	1.204326	1.436147	1.590257	1.728323	1.874009	0.0000847	0.0000753	0.0000606	0.0000494	0.0000433	0.0000366	0.0000295	0.0000295	0.005623984	0.005614722	0.005616788	0.005613712	0.005598503	0.005586297	0.005600928	0.005618372	0	1	0.44939271	0.64166667	0.1	5	26.7726	0.291847332	0.158568213	0.002918473	49.01236831	13.386319	9.601222	12.265942	151.206502	10	4	1.357583081	0.97243061500000005	0.98992500000000005	1	109.4091	56592	0.00562397996	8.46999974e-005	29	0.17791410999999999	0.00018770899999999999	0.59386797300000005	3	32	0
31.75	49.75	1805	224	0.201007309	9	38	34	28	23	19	15	14	12	11	10	10	4.42	4.06	3.52	3.07	2.71	2.35	2.26	2.08	1.99	1.9	1.9	3.508081164	0.139337842	0.704519119	0.619340855	0.379259904	0.14	0.318619	0.4013135	0.5280727	0.7635573	1.251294	1.978292	2.625485	3.132864	3.470632	3.773235	4.093855	0.000172555	0.000150121	0.000131652	0.000114715	0.0000951	0.0000900	0.0000796	0.0000740	0.004223701	0.004218665	0.004220813	0.004219143	0.004210906	0.004204293	0.004219347	0.004237242	0	1	0.44939271	0.64166667	0.1	5	29.5167	0.278523166	0.151793671	0.002785232	54.03588604	14.758348	10.585298	13.299447	158.118897	10	4	1.354476282	0.970204646	1	1	107.4433	58025	0.00422370015	0.000172554996	29	0.19778393399999999	0.00031808699999999999	0.23391221300000001	3	32	0.008055603
32.25	49.75	1901	224	0.196724327	9	67	64	62	59	55	50	48	46	44	43	43	7.03	6.76	6.58	6.31	5.95	5.5	5.32	5.14	4.96	4.87	4.87	7.956573116	0.386476284	0.704519119	75.40349404	0.060407441	0.14	0.7912169	1.031211	1.515752	2.505964	4.60111	7.777675	10	10	10	10	10	0.000228818	0.000223303	0.000214923	0.000203527	0.000188742	0.000182793	0.000176895	0.000170885	0.006247149	0.006234818	0.006235316	0.006231226	0.006211035	0.006194863	0.006198429	0.006202692	0	1	0.44939271	0.64166667	0.1	5	28.5095	0.276449751	0.150728982	0.002764498	52.19195793	14.254732	10.224084	13.136905	153.910628	10	4	1.3509288020000001	0.96766068100000002	1	1	107.72	58026	0.00624714978	0.000228817997	29	0.26301946300000001	9.3700000000000001e-006	0.16921462800000001	3	32	0.000212459
31.75	49.25	2017	224	0.184058414	8	113	100	84	69	56	47	41	37	33	31	30	10	10	8.56	7.21	6.04	5.23	4.69	4.33	3.97	3.79	3.7	10	0.597388613	0.704519119	55.7541645	0.368088227	0.14	0.9417542	1.185959	1.560451	2.256078	3.696102	5.844317	7.758045	9.25579	10	10	10	0.03889387	0.03542106	0.03173337	0.02841198	0.02552528	0.02334699	0.0219262	0.02070722	0.4422132	0.441692	0.4419204	0.4417478	0.4408965	0.4402136	0.4418202	0.4437352	0	1	0.44939271	0.64166667	0.1	5	27.1335	0.275919164	0.150456107	0.002759192	49.67298457	13.566747	9.730632	12.434688	151.904946	10	4	1.3407160259999999	0.96034678200000001	0.99459299999999995	1	108.793	58745	0.442212999	0.0388939008	29	0.12097173999999999	0.00043717400000000003	0.107940384	3	32	0.008055603
32.25	49.25	1514	224	0.178237951	5	28	25	21	17	14	11	10	9	8	8	7	3.52	3.25	2.89	2.53	2.26	1.99	1.9	1.81	1.72	1.72	1.63	4.955407534	0.219744863	0.704519119	75.16188911	0.286365938	0.14	0.2376617	0.2993085	0.3938578	0.5694477	0.9333695	1.475788	1.959537	2.338701	2.591571	2.817136	3.05557	0.05664795	0.05601594	0.05537759	0.05490426	0.05443223	0.05427374	0.05411457	0.05394331	0.3346706	0.3342107	0.3343898	0.3342367	0.3334797	0.3328716	0.3341316	0.3356325	0	1	0.44939271	0.64166667	0.1	5	26.4537	0.274146961	0.149543463	0.00274147	48.42852015	13.226858	9.48685	12.114038	150.589481	10	4	1.3353948069999999	0.95653083400000005	0.99763299999999999	1	109.9736	58746	0.334670991	0.0566479005	29	0.25627476900000001	0.00040040399999999998	0.21587018999999999	3	32	0.000212459
33.75	50.25	1976	224	0.192258311	9	24	21	18	14	12	10	8	8	7	6	6	3.16	2.89	2.62	2.26	2.08	1.9	1.72	1.72	1.63	1.54	1.54	9.6851125	0.48250625	0.704519119	55.43812075	0.113555334	0.14	0.2041385	0.2571106	0.3383496	0.4891922	0.8012097	1.266218	1.682268	2.007264	2.224497	2.415672	2.621399	0.02788367	0.02698236	0.02583917	0.02527343	0.02469839	0.02410211	0.02410211	0.023799	0.633688	0.6325273	0.6326472	0.6322615	0.630355	0.6288254	0.6296815	0.6307037	0	1	0.44939271	0.64166667	0.1	5	28.0103	0.28365274	0.154416007	0.002836527	51.27806266	14.005128	10.045057	12.893091	153.146564	10	4	1.327848149	0.95112490900000002	0.99940399999999996	1	107.6412	57309	0.633687973	0.0278836992	29	0.21153846200000001	6.1699999999999995e-005	0.25275669299999998	3	32	0
33.25	49.75	1997	224	0.197859134	9	26	23	19	16	13	11	9	8	7	7	7	3.34	3.07	2.71	2.44	2.17	1.99	1.81	1.72	1.63	1.63	1.63	9.6851125	0.48250625	0.704519119	77.91114409	0.052396349	0.14	0.2204647	0.2776151	0.3652723	0.5280139	0.8647877	1.368063	1.81626	2.166597	2.397715	2.605795	2.826486	0.000139749	0.000126695	0.00011609	0.000104647	0.0000969	0.0000890	0.0000849	0.0000806	0.007024861	0.007010917	0.007011507	0.007006879	0.006984017	0.006965695	0.006969968	0.006975078	0	1	0.44939271	0.64166667	0.1	5	28.6366	0.280238026	0.152672223	0.00280238	52.42464067	14.318283	10.269665	13.198561	154.101509	10	4	1.327396451	0.95080691299999998	1	1	107.266	58028	0.00702486001	0.000139748998	29	0.29043565300000002	3.0400000000000001e-006	0.56002397999999998	7	32	0.000212459
34.75	50.25	1976	224	0.196431473	5	17	15	12	10	8	7	6	5	5	4	4	2.53	2.35	2.08	1.9	1.72	1.63	1.54	1.45	1.45	1.36	1.36	10	0.658659332	0.704519119	64.63326849	0.246492773	0.14	0.14248	0.1794923	0.2362062	0.3414319	0.559575	0.8848512	1.175013	1.402861	1.553967	1.687584	1.828957	0.02383889	0.02307639	0.02255895	0.0220384	0.02177591	0.02151854	0.02125918	0.02125918	0.5185053	0.5176612	0.5178831	0.5176023	0.5162135	0.5150986	0.5166644	0.5185298	0	1	0.44939271	0.64166667	0.1	5	28.4923	0.280896245	0.153008943	0.002808962	52.16046141	14.24613	10.217914	13.118833	153.962849	10	4	1.325182031	0.94921693500000004	0.99607100000000004	1	109.5289	57311	0.518504977	0.0238389	29	0.25910931199999998	0.000181857	0.23500195199999999	7	32	0
